title,date,theater,location,time
奪魂索,05/29,國賓影城@淡水禮萊廣場,新北市淡水區中正路一段2號,19:20
奪魂索,05/29,國賓影城@金門昇恆昌金湖廣場,金門縣金湖鎮太湖路二段198號6樓,15:20
奪魂索,05/29,國賓影城@金門昇恆昌金湖廣場,金門縣金湖鎮太湖路二段198號6樓,19:00
奪魂索,05/29,國賓影城@高雄大魯閣草衙道,高雄市前鎮區中山四路100號3樓,13:40
奪魂索,05/29,國賓影城@高雄大魯閣草衙道,高雄市前鎮區中山四路100號3樓,15:20
奪魂索,05/29,國賓影城@高雄大魯閣草衙道,高雄市前鎮區中山四路100號3樓,18:50
奪魂索,05/29,國賓影城@高雄義大世界,高雄市大樹區學城路一段12號3樓,16:10
奪魂索,05/29,國賓影城@高雄義大世界,高雄市大樹區學城路一段12號3樓,19:40
奪魂索,05/29,國賓影城@高雄義大世界,高雄市大樹區學城路一段12號3樓,21:30
奪魂索,05/30,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,14:30
奪魂索,05/30,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,16:10
奪魂索,05/30,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,17:50
奪魂索,05/30,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,19:30
奪魂索,05/30,國賓影城@八德廣豐新天地,桃園市八德區介壽路一段728號,14:30
奪魂索,05/30,國賓影城@八德廣豐新天地,桃園市八德區介壽路一段728號,16:10
奪魂索,05/30,國賓影城@八德廣豐新天地,桃園市八德區介壽路一段728號,17:50
奪魂索,05/30,國賓影城@八德廣豐新天地,桃園市八德區介壽路一段728號,19:30
奪魂索,05/30,國賓影城@台南國賓廣場,台南市中華東路一段66號,16:50
奪魂索,05/30,國賓影城@台南國賓廣場,台南市中華東路一段66號,18:30
奪魂索,05/30,國賓影城@台南國賓廣場,台南市中華東路一段66號,20:10
奪魂索,05/30,國賓影城@台南國賓廣場,台南市中華東路一段66號,21:50
奪魂索,05/30,國賓影城@屏東環球購物中心,屏東市仁愛路90號6樓,16:35
奪魂索,05/30,國賓影城@屏東環球購物中心,屏東市仁愛路90號6樓,18:15
奪魂索,05/30,國賓影城@屏東環球購物中心,屏東市仁愛路90號6樓,21:50
奪魂索,05/30,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓,13:50
奪魂索,05/30,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓,15:35
奪魂索,05/30,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓,17:20
奪魂索,05/30,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓,19:05
奪魂索,05/30,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓,20:50
奪魂索,05/30,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F,14:30
奪魂索,05/30,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F,16:10
奪魂索,05/30,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F,17:50
奪魂索,05/30,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F,19:30
奪魂索,05/30,國賓影城@淡水禮萊廣場,新北市淡水區中正路一段2號,14:20
奪魂索,05/30,國賓影城@淡水禮萊廣場,新北市淡水區中正路一段2號,16:00
奪魂索,05/30,國賓影城@淡水禮萊廣場,新北市淡水區中正路一段2號,17:40
奪魂索,05/30,國賓影城@淡水禮萊廣場,新北市淡水區中正路一段2號,19:20
奪魂索,05/30,國賓影城@金門昇恆昌金湖廣場,金門縣金湖鎮太湖路二段198號6樓,15:20
奪魂索,05/30,國賓影城@金門昇恆昌金湖廣場,金門縣金湖鎮太湖路二段198號6樓,19:00
奪魂索,05/30,國賓影城@高雄大魯閣草衙道,高雄市前鎮區中山四路100號3樓,13:40
奪魂索,05/30,國賓影城@高雄大魯閣草衙道,高雄市前鎮區中山四路100號3樓,15:20
奪魂索,05/30,國賓影城@高雄大魯閣草衙道,高雄市前鎮區中山四路100號3樓,18:50
奪魂索,05/30,國賓影城@高雄義大世界,高雄市大樹區學城路一段12號3樓,16:10
奪魂索,05/30,國賓影城@高雄義大世界,高雄市大樹區學城路一段12號3樓,19:40
奪魂索,05/30,國賓影城@高雄義大世界,高雄市大樹區學城路一段12號3樓,21:30
奪魂索,05/31,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,14:30
奪魂索,05/31,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,16:10
奪魂索,05/31,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,17:50
奪魂索,05/31,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,19:30
奪魂索,05/31,國賓影城@八德廣豐新天地,桃園市八德區介壽路一段728號,14:30
奪魂索,05/31,國賓影城@八德廣豐新天地,桃園市八德區介壽路一段728號,16:10
奪魂索,05/31,國賓影城@八德廣豐新天地,桃園市八德區介壽路一段728號,17:50
奪魂索,05/31,國賓影城@八德廣豐新天地,桃園市八德區介壽路一段728號,19:30
奪魂索,05/31,國賓影城@台南國賓廣場,台南市中華東路一段66號,16:50
奪魂索,05/31,國賓影城@台南國賓廣場,台南市中華東路一段66號,18:30
奪魂索,05/31,國賓影城@台南國賓廣場,台南市中華東路一段66號,20:10
奪魂索,05/31,國賓影城@台南國賓廣場,台南市中華東路一段66號,21:50
奪魂索,05/31,國賓影城@屏東環球購物中心,屏東市仁愛路90號6樓,16:35
奪魂索,05/31,國賓影城@屏東環球購物中心,屏東市仁愛路90號6樓,18:15
奪魂索,05/31,國賓影城@屏東環球購物中心,屏東市仁愛路90號6樓,21:50
奪魂索,05/31,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓,13:50
奪魂索,05/31,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓,15:35
奪魂索,05/31,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓,17:20
奪魂索,05/31,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓,19:05
奪魂索,05/31,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓,20:50
奪魂索,05/31,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F,14:30
奪魂索,05/31,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F,16:10
奪魂索,05/31,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F,17:50
奪魂索,05/31,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F,19:30
奪魂索,05/31,國賓影城@淡水禮萊廣場,新北市淡水區中正路一段2號,14:20
奪魂索,05/31,國賓影城@淡水禮萊廣場,新北市淡水區中正路一段2號,16:00
奪魂索,05/31,國賓影城@淡水禮萊廣場,新北市淡水區中正路一段2號,17:40
奪魂索,05/31,國賓影城@淡水禮萊廣場,新北市淡水區中正路一段2號,19:20
奪魂索,05/31,國賓影城@金門昇恆昌金湖廣場,金門縣金湖鎮太湖路二段198號6樓,15:20
奪魂索,05/31,國賓影城@金門昇恆昌金湖廣場,金門縣金湖鎮太湖路二段198號6樓,19:00
奪魂索,05/31,國賓影城@高雄大魯閣草衙道,高雄市前鎮區中山四路100號3樓,13:40
奪魂索,05/31,國賓影城@高雄大魯閣草衙道,高雄市前鎮區中山四路100號3樓,15:20
奪魂索,05/31,國賓影城@高雄大魯閣草衙道,高雄市前鎮區中山四路100號3樓,18:50
奪魂索,05/31,國賓影城@高雄義大世界,高雄市大樹區學城路一段12號3樓,16:10
奪魂索,05/31,國賓影城@高雄義大世界,高雄市大樹區學城路一段12號3樓,19:40
奪魂索,05/31,國賓影城@高雄義大世界,高雄市大樹區學城路一段12號3樓,21:30
奪魂索,06/01,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,14:00
奪魂索,06/01,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,15:40
奪魂索,06/01,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,17:20
奪魂索,06/01,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,19:00
奪魂索,06/01,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,21:10
奪魂索,06/01,國賓影城@八德廣豐新天地,桃園市八德區介壽路一段728號,14:30
奪魂索,06/01,國賓影城@八德廣豐新天地,桃園市八德區介壽路一段728號,16:10
奪魂索,06/01,國賓影城@八德廣豐新天地,桃園市八德區介壽路一段728號,17:50
奪魂索,06/01,國賓影城@八德廣豐新天地,桃園市八德區介壽路一段728號,19:30
奪魂索,06/01,國賓影城@台南國賓廣場,台南市中華東路一段66號,14:00
奪魂索,06/01,國賓影城@台南國賓廣場,台南市中華東路一段66號,18:20
奪魂索,06/01,國賓影城@台南國賓廣場,台南市中華東路一段66號,20:00
奪魂索,06/01,國賓影城@台南國賓廣場,台南市中華東路一段66號,21:40
奪魂索,06/01,國賓影城@屏東環球購物中心,屏東市仁愛路90號6樓,16:35
奪魂索,06/01,國賓影城@屏東環球購物中心,屏東市仁愛路90號6樓,18:15
奪魂索,06/01,國賓影城@屏東環球購物中心,屏東市仁愛路90號6樓,21:50
奪魂索,06/01,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓,13:50
奪魂索,06/01,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓,15:35
奪魂索,06/01,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓,17:20
奪魂索,06/01,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓,19:05
奪魂索,06/01,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓,20:50
奪魂索,06/01,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F,14:30
奪魂索,06/01,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F,16:10
奪魂索,06/01,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F,17:50
奪魂索,06/01,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F,19:30
奪魂索,06/01,國賓影城@淡水禮萊廣場,新北市淡水區中正路一段2號,14:20
奪魂索,06/01,國賓影城@淡水禮萊廣場,新北市淡水區中正路一段2號,16:00
奪魂索,06/01,國賓影城@淡水禮萊廣場,新北市淡水區中正路一段2號,17:40
奪魂索,06/01,國賓影城@淡水禮萊廣場,新北市淡水區中正路一段2號,19:20
奪魂索,06/01,國賓影城@金門昇恆昌金湖廣場,金門縣金湖鎮太湖路二段198號6樓,15:20
奪魂索,06/01,國賓影城@金門昇恆昌金湖廣場,金門縣金湖鎮太湖路二段198號6樓,19:00
奪魂索,06/01,國賓影城@高雄大魯閣草衙道,高雄市前鎮區中山四路100號3樓,13:40
奪魂索,06/01,國賓影城@高雄大魯閣草衙道,高雄市前鎮區中山四路100號3樓,15:20
奪魂索,06/01,國賓影城@高雄大魯閣草衙道,高雄市前鎮區中山四路100號3樓,18:50
奪魂索,06/01,國賓影城@高雄大魯閣草衙道,高雄市前鎮區中山四路100號3樓,21:30
奪魂索,06/01,國賓影城@高雄義大世界,高雄市大樹區學城路一段12號3樓,16:10
奪魂索,06/01,國賓影城@高雄義大世界,高雄市大樹區學城路一段12號3樓,19:40
奪魂索,06/01,國賓影城@高雄義大世界,高雄市大樹區學城路一段12號3樓,21:30
奪魂索,06/02,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,14:00
奪魂索,06/02,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,15:40
奪魂索,06/02,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,17:20
奪魂索,06/02,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,19:00
奪魂索,06/02,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,21:10
奪魂索,06/02,國賓影城@八德廣豐新天地,桃園市八德區介壽路一段728號,14:30
奪魂索,06/02,國賓影城@八德廣豐新天地,桃園市八德區介壽路一段728號,16:10
奪魂索,06/02,國賓影城@八德廣豐新天地,桃園市八德區介壽路一段728號,17:50
奪魂索,06/02,國賓影城@八德廣豐新天地,桃園市八德區介壽路一段728號,19:30
奪魂索,06/02,國賓影城@台南國賓廣場,台南市中華東路一段66號,14:00
奪魂索,06/02,國賓影城@台南國賓廣場,台南市中華東路一段66號,18:20
奪魂索,06/02,國賓影城@台南國賓廣場,台南市中華東路一段66號,20:00
奪魂索,06/02,國賓影城@台南國賓廣場,台南市中華東路一段66號,21:40
奪魂索,06/02,國賓影城@屏東環球購物中心,屏東市仁愛路90號6樓,16:35
奪魂索,06/02,國賓影城@屏東環球購物中心,屏東市仁愛路90號6樓,18:15
奪魂索,06/02,國賓影城@屏東環球購物中心,屏東市仁愛路90號6樓,21:50
奪魂索,06/02,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓,13:50
奪魂索,06/02,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓,15:35
奪魂索,06/02,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓,17:20
奪魂索,06/02,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓,19:05
奪魂索,06/02,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓,20:50
奪魂索,06/02,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F,14:30
奪魂索,06/02,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F,16:10
奪魂索,06/02,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F,17:50
奪魂索,06/02,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F,19:30
奪魂索,06/02,國賓影城@淡水禮萊廣場,新北市淡水區中正路一段2號,14:20
奪魂索,06/02,國賓影城@淡水禮萊廣場,新北市淡水區中正路一段2號,16:00
奪魂索,06/02,國賓影城@淡水禮萊廣場,新北市淡水區中正路一段2號,17:40
奪魂索,06/02,國賓影城@淡水禮萊廣場,新北市淡水區中正路一段2號,19:20
奪魂索,06/02,國賓影城@金門昇恆昌金湖廣場,金門縣金湖鎮太湖路二段198號6樓,15:20
奪魂索,06/02,國賓影城@金門昇恆昌金湖廣場,金門縣金湖鎮太湖路二段198號6樓,19:00
奪魂索,06/02,國賓影城@高雄大魯閣草衙道,高雄市前鎮區中山四路100號3樓,13:40
奪魂索,06/02,國賓影城@高雄大魯閣草衙道,高雄市前鎮區中山四路100號3樓,15:20
奪魂索,06/02,國賓影城@高雄大魯閣草衙道,高雄市前鎮區中山四路100號3樓,18:50
奪魂索,06/02,國賓影城@高雄大魯閣草衙道,高雄市前鎮區中山四路100號3樓,21:30
奪魂索,06/02,國賓影城@高雄義大世界,高雄市大樹區學城路一段12號3樓,16:10
奪魂索,06/02,國賓影城@高雄義大世界,高雄市大樹區學城路一段12號3樓,19:40
奪魂索,06/02,國賓影城@高雄義大世界,高雄市大樹區學城路一段12號3樓,21:30
奪魂索,06/03,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,14:00
奪魂索,06/03,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,15:40
奪魂索,06/03,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,17:20
奪魂索,06/03,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,19:00
奪魂索,06/03,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,21:10
奪魂索,06/03,國賓影城@八德廣豐新天地,桃園市八德區介壽路一段728號,14:30
奪魂索,06/03,國賓影城@八德廣豐新天地,桃園市八德區介壽路一段728號,16:10
奪魂索,06/03,國賓影城@八德廣豐新天地,桃園市八德區介壽路一段728號,17:50
奪魂索,06/03,國賓影城@八德廣豐新天地,桃園市八德區介壽路一段728號,19:30
奪魂索,06/03,國賓影城@台南國賓廣場,台南市中華東路一段66號,14:00
奪魂索,06/03,國賓影城@台南國賓廣場,台南市中華東路一段66號,18:20
奪魂索,06/03,國賓影城@台南國賓廣場,台南市中華東路一段66號,20:00
奪魂索,06/03,國賓影城@台南國賓廣場,台南市中華東路一段66號,21:40
奪魂索,06/03,國賓影城@屏東環球購物中心,屏東市仁愛路90號6樓,16:35
奪魂索,06/03,國賓影城@屏東環球購物中心,屏東市仁愛路90號6樓,18:15
奪魂索,06/03,國賓影城@屏東環球購物中心,屏東市仁愛路90號6樓,21:50
奪魂索,06/03,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓,13:50
奪魂索,06/03,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓,15:35
奪魂索,06/03,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓,17:20
奪魂索,06/03,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓,19:05
奪魂索,06/03,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓,20:50
奪魂索,06/03,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F,14:30
奪魂索,06/03,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F,16:10
奪魂索,06/03,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F,17:50
奪魂索,06/03,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F,19:30
奪魂索,06/03,國賓影城@淡水禮萊廣場,新北市淡水區中正路一段2號,14:20
奪魂索,06/03,國賓影城@淡水禮萊廣場,新北市淡水區中正路一段2號,16:00
奪魂索,06/03,國賓影城@淡水禮萊廣場,新北市淡水區中正路一段2號,17:40
奪魂索,06/03,國賓影城@淡水禮萊廣場,新北市淡水區中正路一段2號,19:20
奪魂索,06/03,國賓影城@金門昇恆昌金湖廣場,金門縣金湖鎮太湖路二段198號6樓,15:20
奪魂索,06/03,國賓影城@金門昇恆昌金湖廣場,金門縣金湖鎮太湖路二段198號6樓,19:00
奪魂索,06/03,國賓影城@高雄大魯閣草衙道,高雄市前鎮區中山四路100號3樓,13:40
奪魂索,06/03,國賓影城@高雄大魯閣草衙道,高雄市前鎮區中山四路100號3樓,15:20
奪魂索,06/03,國賓影城@高雄大魯閣草衙道,高雄市前鎮區中山四路100號3樓,18:50
奪魂索,06/03,國賓影城@高雄大魯閣草衙道,高雄市前鎮區中山四路100號3樓,21:30
奪魂索,06/03,國賓影城@高雄義大世界,高雄市大樹區學城路一段12號3樓,16:10
奪魂索,06/03,國賓影城@高雄義大世界,高雄市大樹區學城路一段12號3樓,19:40
奪魂索,06/03,國賓影城@高雄義大世界,高雄市大樹區學城路一段12號3樓,21:30
奪魂索,06/04,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,14:00
奪魂索,06/04,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,15:40
奪魂索,06/04,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,17:20
奪魂索,06/04,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,19:00
奪魂索,06/04,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,21:10
奪魂索,06/04,國賓影城@八德廣豐新天地,桃園市八德區介壽路一段728號,14:30
奪魂索,06/04,國賓影城@八德廣豐新天地,桃園市八德區介壽路一段728號,16:10
奪魂索,06/04,國賓影城@八德廣豐新天地,桃園市八德區介壽路一段728號,17:50
奪魂索,06/04,國賓影城@八德廣豐新天地,桃園市八德區介壽路一段728號,19:30
奪魂索,06/04,國賓影城@台南國賓廣場,台南市中華東路一段66號,14:00
奪魂索,06/04,國賓影城@台南國賓廣場,台南市中華東路一段66號,18:20
奪魂索,06/04,國賓影城@台南國賓廣場,台南市中華東路一段66號,20:00
奪魂索,06/04,國賓影城@台南國賓廣場,台南市中華東路一段66號,21:40
奪魂索,06/04,國賓影城@屏東環球購物中心,屏東市仁愛路90號6樓,16:35
奪魂索,06/04,國賓影城@屏東環球購物中心,屏東市仁愛路90號6樓,18:15
奪魂索,06/04,國賓影城@屏東環球購物中心,屏東市仁愛路90號6樓,21:50
奪魂索,06/04,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓,13:50
奪魂索,06/04,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓,15:35
奪魂索,06/04,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓,17:20
奪魂索,06/04,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓,19:05
奪魂索,06/04,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓,20:50
奪魂索,06/04,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F,14:30
奪魂索,06/04,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F,16:10
奪魂索,06/04,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F,17:50
奪魂索,06/04,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F,19:30
奪魂索,06/04,國賓影城@淡水禮萊廣場,新北市淡水區中正路一段2號,14:20
奪魂索,06/04,國賓影城@淡水禮萊廣場,新北市淡水區中正路一段2號,16:00
奪魂索,06/04,國賓影城@淡水禮萊廣場,新北市淡水區中正路一段2號,17:40
奪魂索,06/04,國賓影城@淡水禮萊廣場,新北市淡水區中正路一段2號,19:20
奪魂索,06/04,國賓影城@金門昇恆昌金湖廣場,金門縣金湖鎮太湖路二段198號6樓,15:20
奪魂索,06/04,國賓影城@金門昇恆昌金湖廣場,金門縣金湖鎮太湖路二段198號6樓,19:00
奪魂索,06/04,國賓影城@高雄大魯閣草衙道,高雄市前鎮區中山四路100號3樓,13:40
奪魂索,06/04,國賓影城@高雄大魯閣草衙道,高雄市前鎮區中山四路100號3樓,15:20
奪魂索,06/04,國賓影城@高雄大魯閣草衙道,高雄市前鎮區中山四路100號3樓,18:50
奪魂索,06/04,國賓影城@高雄大魯閣草衙道,高雄市前鎮區中山四路100號3樓,21:30
奪魂索,06/04,國賓影城@高雄義大世界,高雄市大樹區學城路一段12號3樓,16:10
奪魂索,06/04,國賓影城@高雄義大世界,高雄市大樹區學城路一段12號3樓,19:40
奪魂索,06/04,國賓影城@高雄義大世界,高雄市大樹區學城路一段12號3樓,21:30
巴黎寂寞不打烊,05/29,國賓影城@台北長春廣場,台北市中山區長春路176號,14:10
巴黎寂寞不打烊,05/29,國賓影城@台北長春廣場,台北市中山區長春路176號,16:15
巴黎寂寞不打烊,05/29,國賓影城@台北長春廣場,台北市中山區長春路176號,18:20
巴黎寂寞不打烊,05/30,國賓影城@台北長春廣場,台北市中山區長春路176號,14:10
巴黎寂寞不打烊,05/30,國賓影城@台北長春廣場,台北市中山區長春路176號,16:15
巴黎寂寞不打烊,05/30,國賓影城@台北長春廣場,台北市中山區長春路176號,18:20
巴黎寂寞不打烊,05/31,國賓影城@台北長春廣場,台北市中山區長春路176號,14:10
巴黎寂寞不打烊,05/31,國賓影城@台北長春廣場,台北市中山區長春路176號,16:15
巴黎寂寞不打烊,05/31,國賓影城@台北長春廣場,台北市中山區長春路176號,18:20
巴黎寂寞不打烊,06/01,國賓影城@台北長春廣場,台北市中山區長春路176號,14:10
巴黎寂寞不打烊,06/01,國賓影城@台北長春廣場,台北市中山區長春路176號,16:15
巴黎寂寞不打烊,06/01,國賓影城@台北長春廣場,台北市中山區長春路176號,18:20
巴黎寂寞不打烊,06/02,國賓影城@台北長春廣場,台北市中山區長春路176號,14:10
巴黎寂寞不打烊,06/02,國賓影城@台北長春廣場,台北市中山區長春路176號,16:15
巴黎寂寞不打烊,06/02,國賓影城@台北長春廣場,台北市中山區長春路176號,18:20
巴黎寂寞不打烊,06/03,國賓影城@台北長春廣場,台北市中山區長春路176號,14:10
巴黎寂寞不打烊,06/03,國賓影城@台北長春廣場,台北市中山區長春路176號,16:15
巴黎寂寞不打烊,06/03,國賓影城@台北長春廣場,台北市中山區長春路176號,18:20
巴黎寂寞不打烊,06/04,國賓影城@台北長春廣場,台北市中山區長春路176號,14:10
巴黎寂寞不打烊,06/04,國賓影城@台北長春廣場,台北市中山區長春路176號,16:15
巴黎寂寞不打烊,06/04,國賓影城@台北長春廣場,台北市中山區長春路176號,18:20
抽屍剝繭,05/29,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,16:40
抽屍剝繭,05/29,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,21:00
抽屍剝繭,05/29,國賓影城@八德廣豐新天地,桃園市八德區介壽路一段728號,20:40
抽屍剝繭,05/29,國賓影城@台北長春廣場,台北市中山區長春路176號,15:40
抽屍剝繭,05/29,國賓影城@台北長春廣場,台北市中山區長春路176號,20:00
抽屍剝繭,05/29,國賓影城@台南國賓廣場,台南市中華東路一段66號,22:00
抽屍剝繭,05/30,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,16:40
抽屍剝繭,05/30,國賓影城@八德廣豐新天地,桃園市八德區介壽路一段728號,20:40
抽屍剝繭,05/30,國賓影城@台北長春廣場,台北市中山區長春路176號,15:40
抽屍剝繭,05/30,國賓影城@台北長春廣場,台北市中山區長春路176號,20:00
抽屍剝繭,05/30,國賓影城@台南國賓廣場,台南市中華東路一段66號,22:00
抽屍剝繭,05/31,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,16:40
