title,date,theater,location,time
蝙蝠俠：開戰時刻,05/31,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F,13:40
蝙蝠俠：開戰時刻,05/31,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F,16:20
蝙蝠俠：開戰時刻,05/31,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F,19:10
蝙蝠俠：開戰時刻,05/31,國賓影城@淡水禮萊廣場,新北市淡水區中正路一段2號,13:40
蝙蝠俠：開戰時刻,05/31,國賓影城@淡水禮萊廣場,新北市淡水區中正路一段2號,16:20
蝙蝠俠：開戰時刻,05/31,國賓影城@淡水禮萊廣場,新北市淡水區中正路一段2號,19:10
蝙蝠俠：開戰時刻,05/31,國賓影城@金門昇恆昌金湖廣場,金門縣金湖鎮太湖路二段198號6樓,14:50
蝙蝠俠：開戰時刻,05/31,國賓影城@高雄大魯閣草衙道,高雄市前鎮區中山四路100號3樓,14:40
蝙蝠俠：開戰時刻,05/31,國賓影城@高雄大魯閣草衙道,高雄市前鎮區中山四路100號3樓,16:50
蝙蝠俠：開戰時刻,05/31,國賓影城@高雄大魯閣草衙道,高雄市前鎮區中山四路100號3樓,20:00
蝙蝠俠：開戰時刻,05/31,國賓影城@高雄義大世界,高雄市大樹區學城路一段12號3樓,14:40
蝙蝠俠：開戰時刻,05/31,國賓影城@高雄義大世界,高雄市大樹區學城路一段12號3樓,18:00
蝙蝠俠：開戰時刻,05/31,國賓影城@高雄義大世界,高雄市大樹區學城路一段12號3樓,20:30
蝙蝠俠：開戰時刻,06/01,國賓大戲院,台北市成都路88號,14:40
蝙蝠俠：開戰時刻,06/01,國賓大戲院,台北市成都路88號,19:30
蝙蝠俠：開戰時刻,06/01,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,11:10
蝙蝠俠：開戰時刻,06/01,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,13:50
蝙蝠俠：開戰時刻,06/01,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,16:30
蝙蝠俠：開戰時刻,06/01,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,19:20
蝙蝠俠：開戰時刻,06/01,國賓影城@八德廣豐新天地,桃園市八德區介壽路一段728號,13:40
蝙蝠俠：開戰時刻,06/01,國賓影城@八德廣豐新天地,桃園市八德區介壽路一段728號,16:20
蝙蝠俠：開戰時刻,06/01,國賓影城@八德廣豐新天地,桃園市八德區介壽路一段728號,19:10
蝙蝠俠：開戰時刻,06/01,國賓影城@八德廣豐新天地,桃園市八德區介壽路一段728號,21:10
蝙蝠俠：開戰時刻,06/01,國賓影城@台北微風廣場,台北市復興南路一段39號7樓,11:00
蝙蝠俠：開戰時刻,06/01,國賓影城@台北微風廣場,台北市復興南路一段39號7樓,13:40
蝙蝠俠：開戰時刻,06/01,國賓影城@台北微風廣場,台北市復興南路一段39號7樓,16:20
蝙蝠俠：開戰時刻,06/01,國賓影城@台北微風廣場,台北市復興南路一段39號7樓,19:10
蝙蝠俠：開戰時刻,06/01,國賓影城@台北長春廣場,台北市中山區長春路176號,13:40
蝙蝠俠：開戰時刻,06/01,國賓影城@台北長春廣場,台北市中山區長春路176號,15:00
蝙蝠俠：開戰時刻,06/01,國賓影城@台北長春廣場,台北市中山區長春路176號,16:20
蝙蝠俠：開戰時刻,06/01,國賓影城@台北長春廣場,台北市中山區長春路176號,19:10
蝙蝠俠：開戰時刻,06/01,國賓影城@台南國賓廣場,台南市中華東路一段66號,15:40
蝙蝠俠：開戰時刻,06/01,國賓影城@台南國賓廣場,台南市中華東路一段66號,19:20
蝙蝠俠：開戰時刻,06/01,國賓影城@屏東環球購物中心,屏東市仁愛路90號6樓,12:50
蝙蝠俠：開戰時刻,06/01,國賓影城@屏東環球購物中心,屏東市仁愛路90號6樓,18:10
蝙蝠俠：開戰時刻,06/01,國賓影城@屏東環球購物中心,屏東市仁愛路90號6樓,20:30
蝙蝠俠：開戰時刻,06/01,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓,13:10
蝙蝠俠：開戰時刻,06/01,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓,14:45
蝙蝠俠：開戰時刻,06/01,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓,15:50
蝙蝠俠：開戰時刻,06/01,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓,18:30
蝙蝠俠：開戰時刻,06/01,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓,21:05
蝙蝠俠：開戰時刻,06/01,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F,13:40
蝙蝠俠：開戰時刻,06/01,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F,16:20
蝙蝠俠：開戰時刻,06/01,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F,19:10
蝙蝠俠：開戰時刻,06/01,國賓影城@淡水禮萊廣場,新北市淡水區中正路一段2號,13:40
蝙蝠俠：開戰時刻,06/01,國賓影城@淡水禮萊廣場,新北市淡水區中正路一段2號,16:20
蝙蝠俠：開戰時刻,06/01,國賓影城@淡水禮萊廣場,新北市淡水區中正路一段2號,19:10
蝙蝠俠：開戰時刻,06/01,國賓影城@金門昇恆昌金湖廣場,金門縣金湖鎮太湖路二段198號6樓,14:50
蝙蝠俠：開戰時刻,06/01,國賓影城@高雄大魯閣草衙道,高雄市前鎮區中山四路100號3樓,14:40
蝙蝠俠：開戰時刻,06/01,國賓影城@高雄大魯閣草衙道,高雄市前鎮區中山四路100號3樓,20:00
蝙蝠俠：開戰時刻,06/01,國賓影城@高雄義大世界,高雄市大樹區學城路一段12號3樓,14:40
蝙蝠俠：開戰時刻,06/01,國賓影城@高雄義大世界,高雄市大樹區學城路一段12號3樓,16:50
蝙蝠俠：開戰時刻,06/01,國賓影城@高雄義大世界,高雄市大樹區學城路一段12號3樓,19:30
蝙蝠俠：開戰時刻,06/02,國賓大戲院,台北市成都路88號,14:40
蝙蝠俠：開戰時刻,06/02,國賓大戲院,台北市成都路88號,21:10
蝙蝠俠：開戰時刻,06/02,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,11:10
蝙蝠俠：開戰時刻,06/02,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,13:50
蝙蝠俠：開戰時刻,06/02,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,16:30
蝙蝠俠：開戰時刻,06/02,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,19:20
蝙蝠俠：開戰時刻,06/02,國賓影城@八德廣豐新天地,桃園市八德區介壽路一段728號,13:40
蝙蝠俠：開戰時刻,06/02,國賓影城@八德廣豐新天地,桃園市八德區介壽路一段728號,16:20
蝙蝠俠：開戰時刻,06/02,國賓影城@八德廣豐新天地,桃園市八德區介壽路一段728號,19:10
蝙蝠俠：開戰時刻,06/02,國賓影城@八德廣豐新天地,桃園市八德區介壽路一段728號,21:10
蝙蝠俠：開戰時刻,06/02,國賓影城@台北微風廣場,台北市復興南路一段39號7樓,11:00
蝙蝠俠：開戰時刻,06/02,國賓影城@台北微風廣場,台北市復興南路一段39號7樓,13:40
蝙蝠俠：開戰時刻,06/02,國賓影城@台北微風廣場,台北市復興南路一段39號7樓,16:20
蝙蝠俠：開戰時刻,06/02,國賓影城@台北微風廣場,台北市復興南路一段39號7樓,19:10
蝙蝠俠：開戰時刻,06/02,國賓影城@台北長春廣場,台北市中山區長春路176號,13:40
蝙蝠俠：開戰時刻,06/02,國賓影城@台北長春廣場,台北市中山區長春路176號,15:00
蝙蝠俠：開戰時刻,06/02,國賓影城@台北長春廣場,台北市中山區長春路176號,16:20
蝙蝠俠：開戰時刻,06/02,國賓影城@台北長春廣場,台北市中山區長春路176號,19:10
蝙蝠俠：開戰時刻,06/02,國賓影城@台南國賓廣場,台南市中華東路一段66號,15:40
蝙蝠俠：開戰時刻,06/02,國賓影城@台南國賓廣場,台南市中華東路一段66號,19:20
蝙蝠俠：開戰時刻,06/02,國賓影城@屏東環球購物中心,屏東市仁愛路90號6樓,12:50
蝙蝠俠：開戰時刻,06/02,國賓影城@屏東環球購物中心,屏東市仁愛路90號6樓,18:10
蝙蝠俠：開戰時刻,06/02,國賓影城@屏東環球購物中心,屏東市仁愛路90號6樓,20:30
蝙蝠俠：開戰時刻,06/02,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓,13:10
蝙蝠俠：開戰時刻,06/02,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓,14:45
蝙蝠俠：開戰時刻,06/02,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓,15:50
蝙蝠俠：開戰時刻,06/02,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓,18:30
蝙蝠俠：開戰時刻,06/02,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓,21:05
蝙蝠俠：開戰時刻,06/02,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F,13:40
蝙蝠俠：開戰時刻,06/02,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F,16:20
蝙蝠俠：開戰時刻,06/02,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F,19:10
蝙蝠俠：開戰時刻,06/02,國賓影城@淡水禮萊廣場,新北市淡水區中正路一段2號,13:40
蝙蝠俠：開戰時刻,06/02,國賓影城@淡水禮萊廣場,新北市淡水區中正路一段2號,16:20
蝙蝠俠：開戰時刻,06/02,國賓影城@淡水禮萊廣場,新北市淡水區中正路一段2號,19:10
蝙蝠俠：開戰時刻,06/02,國賓影城@金門昇恆昌金湖廣場,金門縣金湖鎮太湖路二段198號6樓,14:50
蝙蝠俠：開戰時刻,06/02,國賓影城@高雄大魯閣草衙道,高雄市前鎮區中山四路100號3樓,14:40
蝙蝠俠：開戰時刻,06/02,國賓影城@高雄大魯閣草衙道,高雄市前鎮區中山四路100號3樓,20:00
蝙蝠俠：開戰時刻,06/02,國賓影城@高雄義大世界,高雄市大樹區學城路一段12號3樓,14:40
蝙蝠俠：開戰時刻,06/02,國賓影城@高雄義大世界,高雄市大樹區學城路一段12號3樓,16:50
蝙蝠俠：開戰時刻,06/02,國賓影城@高雄義大世界,高雄市大樹區學城路一段12號3樓,19:30
蝙蝠俠：開戰時刻,06/03,國賓大戲院,台北市成都路88號,14:40
蝙蝠俠：開戰時刻,06/03,國賓大戲院,台北市成都路88號,21:10
蝙蝠俠：開戰時刻,06/03,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,11:10
蝙蝠俠：開戰時刻,06/03,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,13:50
蝙蝠俠：開戰時刻,06/03,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,16:30
蝙蝠俠：開戰時刻,06/03,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,19:20
蝙蝠俠：開戰時刻,06/03,國賓影城@八德廣豐新天地,桃園市八德區介壽路一段728號,13:40
蝙蝠俠：開戰時刻,06/03,國賓影城@八德廣豐新天地,桃園市八德區介壽路一段728號,16:20
蝙蝠俠：開戰時刻,06/03,國賓影城@八德廣豐新天地,桃園市八德區介壽路一段728號,19:10
蝙蝠俠：開戰時刻,06/03,國賓影城@八德廣豐新天地,桃園市八德區介壽路一段728號,21:10
蝙蝠俠：開戰時刻,06/03,國賓影城@台北微風廣場,台北市復興南路一段39號7樓,11:00
蝙蝠俠：開戰時刻,06/03,國賓影城@台北微風廣場,台北市復興南路一段39號7樓,13:40
蝙蝠俠：開戰時刻,06/03,國賓影城@台北微風廣場,台北市復興南路一段39號7樓,16:20
蝙蝠俠：開戰時刻,06/03,國賓影城@台北微風廣場,台北市復興南路一段39號7樓,19:10
蝙蝠俠：開戰時刻,06/03,國賓影城@台北長春廣場,台北市中山區長春路176號,13:40
蝙蝠俠：開戰時刻,06/03,國賓影城@台北長春廣場,台北市中山區長春路176號,15:00
蝙蝠俠：開戰時刻,06/03,國賓影城@台北長春廣場,台北市中山區長春路176號,16:20
蝙蝠俠：開戰時刻,06/03,國賓影城@台北長春廣場,台北市中山區長春路176號,19:10
蝙蝠俠：開戰時刻,06/03,國賓影城@台南國賓廣場,台南市中華東路一段66號,15:40
蝙蝠俠：開戰時刻,06/03,國賓影城@台南國賓廣場,台南市中華東路一段66號,19:20
蝙蝠俠：開戰時刻,06/03,國賓影城@屏東環球購物中心,屏東市仁愛路90號6樓,12:50
蝙蝠俠：開戰時刻,06/03,國賓影城@屏東環球購物中心,屏東市仁愛路90號6樓,18:10
蝙蝠俠：開戰時刻,06/03,國賓影城@屏東環球購物中心,屏東市仁愛路90號6樓,20:30
蝙蝠俠：開戰時刻,06/03,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓,13:10
蝙蝠俠：開戰時刻,06/03,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓,14:45
蝙蝠俠：開戰時刻,06/03,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓,15:50
蝙蝠俠：開戰時刻,06/03,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓,18:30
蝙蝠俠：開戰時刻,06/03,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓,21:05
蝙蝠俠：開戰時刻,06/03,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F,13:40
蝙蝠俠：開戰時刻,06/03,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F,16:20
蝙蝠俠：開戰時刻,06/03,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F,19:10
蝙蝠俠：開戰時刻,06/03,國賓影城@淡水禮萊廣場,新北市淡水區中正路一段2號,13:40
蝙蝠俠：開戰時刻,06/03,國賓影城@淡水禮萊廣場,新北市淡水區中正路一段2號,16:20
蝙蝠俠：開戰時刻,06/03,國賓影城@淡水禮萊廣場,新北市淡水區中正路一段2號,19:10
蝙蝠俠：開戰時刻,06/03,國賓影城@金門昇恆昌金湖廣場,金門縣金湖鎮太湖路二段198號6樓,14:50
蝙蝠俠：開戰時刻,06/03,國賓影城@高雄大魯閣草衙道,高雄市前鎮區中山四路100號3樓,14:40
蝙蝠俠：開戰時刻,06/03,國賓影城@高雄大魯閣草衙道,高雄市前鎮區中山四路100號3樓,20:00
蝙蝠俠：開戰時刻,06/03,國賓影城@高雄義大世界,高雄市大樹區學城路一段12號3樓,14:40
蝙蝠俠：開戰時刻,06/03,國賓影城@高雄義大世界,高雄市大樹區學城路一段12號3樓,16:50
蝙蝠俠：開戰時刻,06/03,國賓影城@高雄義大世界,高雄市大樹區學城路一段12號3樓,19:30
蝙蝠俠：開戰時刻,06/04,國賓大戲院,台北市成都路88號,14:40
蝙蝠俠：開戰時刻,06/04,國賓大戲院,台北市成都路88號,19:30
蝙蝠俠：開戰時刻,06/04,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,11:10
蝙蝠俠：開戰時刻,06/04,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,13:50
蝙蝠俠：開戰時刻,06/04,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,16:30
蝙蝠俠：開戰時刻,06/04,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,19:20
蝙蝠俠：開戰時刻,06/04,國賓影城@八德廣豐新天地,桃園市八德區介壽路一段728號,13:40
蝙蝠俠：開戰時刻,06/04,國賓影城@八德廣豐新天地,桃園市八德區介壽路一段728號,16:20
蝙蝠俠：開戰時刻,06/04,國賓影城@八德廣豐新天地,桃園市八德區介壽路一段728號,19:10
蝙蝠俠：開戰時刻,06/04,國賓影城@八德廣豐新天地,桃園市八德區介壽路一段728號,21:10
蝙蝠俠：開戰時刻,06/04,國賓影城@台北微風廣場,台北市復興南路一段39號7樓,11:00
蝙蝠俠：開戰時刻,06/04,國賓影城@台北微風廣場,台北市復興南路一段39號7樓,13:40
蝙蝠俠：開戰時刻,06/04,國賓影城@台北微風廣場,台北市復興南路一段39號7樓,16:20
蝙蝠俠：開戰時刻,06/04,國賓影城@台北微風廣場,台北市復興南路一段39號7樓,19:10
蝙蝠俠：開戰時刻,06/04,國賓影城@台北長春廣場,台北市中山區長春路176號,13:40
蝙蝠俠：開戰時刻,06/04,國賓影城@台北長春廣場,台北市中山區長春路176號,15:00
蝙蝠俠：開戰時刻,06/04,國賓影城@台北長春廣場,台北市中山區長春路176號,16:20
蝙蝠俠：開戰時刻,06/04,國賓影城@台北長春廣場,台北市中山區長春路176號,19:10
蝙蝠俠：開戰時刻,06/04,國賓影城@台南國賓廣場,台南市中華東路一段66號,15:40
蝙蝠俠：開戰時刻,06/04,國賓影城@台南國賓廣場,台南市中華東路一段66號,19:20
蝙蝠俠：開戰時刻,06/04,國賓影城@屏東環球購物中心,屏東市仁愛路90號6樓,12:50
蝙蝠俠：開戰時刻,06/04,國賓影城@屏東環球購物中心,屏東市仁愛路90號6樓,18:10
蝙蝠俠：開戰時刻,06/04,國賓影城@屏東環球購物中心,屏東市仁愛路90號6樓,20:30
蝙蝠俠：開戰時刻,06/04,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓,13:10
蝙蝠俠：開戰時刻,06/04,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓,14:45
蝙蝠俠：開戰時刻,06/04,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓,15:50
蝙蝠俠：開戰時刻,06/04,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓,18:30
蝙蝠俠：開戰時刻,06/04,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓,21:05
蝙蝠俠：開戰時刻,06/04,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F,13:40
蝙蝠俠：開戰時刻,06/04,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F,16:20
蝙蝠俠：開戰時刻,06/04,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F,19:10
蝙蝠俠：開戰時刻,06/04,國賓影城@淡水禮萊廣場,新北市淡水區中正路一段2號,13:40
蝙蝠俠：開戰時刻,06/04,國賓影城@淡水禮萊廣場,新北市淡水區中正路一段2號,16:20
蝙蝠俠：開戰時刻,06/04,國賓影城@淡水禮萊廣場,新北市淡水區中正路一段2號,19:10
蝙蝠俠：開戰時刻,06/04,國賓影城@金門昇恆昌金湖廣場,金門縣金湖鎮太湖路二段198號6樓,14:50
蝙蝠俠：開戰時刻,06/04,國賓影城@高雄大魯閣草衙道,高雄市前鎮區中山四路100號3樓,14:40
蝙蝠俠：開戰時刻,06/04,國賓影城@高雄大魯閣草衙道,高雄市前鎮區中山四路100號3樓,20:00
蝙蝠俠：開戰時刻,06/04,國賓影城@高雄義大世界,高雄市大樹區學城路一段12號3樓,14:40
蝙蝠俠：開戰時刻,06/04,國賓影城@高雄義大世界,高雄市大樹區學城路一段12號3樓,16:50
蝙蝠俠：開戰時刻,06/04,國賓影城@高雄義大世界,高雄市大樹區學城路一段12號3樓,19:30
見鬼的戀愛季節,05/29,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,14:20
見鬼的戀愛季節,05/29,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,20:10
見鬼的戀愛季節,05/29,國賓影城@八德廣豐新天地,桃園市八德區介壽路一段728號,16:30
見鬼的戀愛季節,05/29,國賓影城@台北長春廣場,台北市中山區長春路176號,13:50
見鬼的戀愛季節,05/29,國賓影城@台南國賓廣場,台南市中華東路一段66號,19:30
見鬼的戀愛季節,05/29,國賓影城@台南國賓廣場,台南市中華東路一段66號,21:50
見鬼的戀愛季節,05/29,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F,16:30
見鬼的戀愛季節,05/29,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F,20:40
見鬼的戀愛季節,05/29,國賓影城@淡水禮萊廣場,新北市淡水區中正路一段2號,16:30
見鬼的戀愛季節,05/29,國賓影城@淡水禮萊廣場,新北市淡水區中正路一段2號,20:40
見鬼的戀愛季節,05/29,國賓影城@高雄大魯閣草衙道,高雄市前鎮區中山四路100號3樓,16:00
見鬼的戀愛季節,05/29,國賓影城@高雄大魯閣草衙道,高雄市前鎮區中山四路100號3樓,21:00
見鬼的戀愛季節,05/29,國賓影城@高雄義大世界,高雄市大樹區學城路一段12號3樓,21:20
見鬼的戀愛季節,05/30,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,14:20
見鬼的戀愛季節,05/30,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,21:00
見鬼的戀愛季節,05/30,國賓影城@八德廣豐新天地,桃園市八德區介壽路一段728號,16:30
見鬼的戀愛季節,05/30,國賓影城@台北長春廣場,台北市中山區長春路176號,13:50
見鬼的戀愛季節,05/30,國賓影城@台南國賓廣場,台南市中華東路一段66號,19:30
見鬼的戀愛季節,05/30,國賓影城@台南國賓廣場,台南市中華東路一段66號,21:50
見鬼的戀愛季節,05/30,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F,16:30
見鬼的戀愛季節,05/30,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F,20:40
見鬼的戀愛季節,05/30,國賓影城@淡水禮萊廣場,新北市淡水區中正路一段2號,16:30
見鬼的戀愛季節,05/30,國賓影城@淡水禮萊廣場,新北市淡水區中正路一段2號,20:40
見鬼的戀愛季節,05/30,國賓影城@高雄大魯閣草衙道,高雄市前鎮區中山四路100號3樓,16:00
見鬼的戀愛季節,05/30,國賓影城@高雄大魯閣草衙道,高雄市前鎮區中山四路100號3樓,21:00
見鬼的戀愛季節,05/30,國賓影城@高雄義大世界,高雄市大樹區學城路一段12號3樓,21:20
見鬼的戀愛季節,05/31,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,14:20
見鬼的戀愛季節,05/31,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,21:00
見鬼的戀愛季節,05/31,國賓影城@八德廣豐新天地,桃園市八德區介壽路一段728號,16:30
見鬼的戀愛季節,05/31,國賓影城@台北長春廣場,台北市中山區長春路176號,13:50
見鬼的戀愛季節,05/31,國賓影城@台南國賓廣場,台南市中華東路一段66號,19:30
見鬼的戀愛季節,05/31,國賓影城@台南國賓廣場,台南市中華東路一段66號,21:50
見鬼的戀愛季節,05/31,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F,16:30
見鬼的戀愛季節,05/31,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F,20:40
見鬼的戀愛季節,05/31,國賓影城@淡水禮萊廣場,新北市淡水區中正路一段2號,16:30
見鬼的戀愛季節,05/31,國賓影城@淡水禮萊廣場,新北市淡水區中正路一段2號,20:40
見鬼的戀愛季節,05/31,國賓影城@高雄大魯閣草衙道,高雄市前鎮區中山四路100號3樓,16:00
見鬼的戀愛季節,05/31,國賓影城@高雄大魯閣草衙道,高雄市前鎮區中山四路100號3樓,21:00
見鬼的戀愛季節,05/31,國賓影城@高雄義大世界,高雄市大樹區學城路一段12號3樓,21:20
見鬼的戀愛季節,06/01,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,14:20
見鬼的戀愛季節,06/01,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,21:00
見鬼的戀愛季節,06/01,國賓影城@八德廣豐新天地,桃園市八德區介壽路一段728號,16:30
見鬼的戀愛季節,06/01,國賓影城@台北長春廣場,台北市中山區長春路176號,13:50
見鬼的戀愛季節,06/01,國賓影城@台南國賓廣場,台南市中華東路一段66號,19:30
見鬼的戀愛季節,06/01,國賓影城@台南國賓廣場,台南市中華東路一段66號,21:50
見鬼的戀愛季節,06/01,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F,16:30
見鬼的戀愛季節,06/01,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F,20:40
見鬼的戀愛季節,06/01,國賓影城@淡水禮萊廣場,新北市淡水區中正路一段2號,16:30
見鬼的戀愛季節,06/01,國賓影城@淡水禮萊廣場,新北市淡水區中正路一段2號,20:40
見鬼的戀愛季節,06/01,國賓影城@高雄大魯閣草衙道,高雄市前鎮區中山四路100號3樓,16:00
見鬼的戀愛季節,06/01,國賓影城@高雄大魯閣草衙道,高雄市前鎮區中山四路100號3樓,21:00
見鬼的戀愛季節,06/01,國賓影城@高雄義大世界,高雄市大樹區學城路一段12號3樓,21:20
見鬼的戀愛季節,06/02,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,14:20
見鬼的戀愛季節,06/02,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,21:00
見鬼的戀愛季節,06/02,國賓影城@八德廣豐新天地,桃園市八德區介壽路一段728號,16:30
見鬼的戀愛季節,06/02,國賓影城@台北長春廣場,台北市中山區長春路176號,13:50
見鬼的戀愛季節,06/02,國賓影城@台南國賓廣場,台南市中華東路一段66號,19:30
見鬼的戀愛季節,06/02,國賓影城@台南國賓廣場,台南市中華東路一段66號,21:50
見鬼的戀愛季節,06/02,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F,16:30
見鬼的戀愛季節,06/02,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F,20:40
見鬼的戀愛季節,06/02,國賓影城@淡水禮萊廣場,新北市淡水區中正路一段2號,16:30
見鬼的戀愛季節,06/02,國賓影城@淡水禮萊廣場,新北市淡水區中正路一段2號,20:40
見鬼的戀愛季節,06/02,國賓影城@高雄大魯閣草衙道,高雄市前鎮區中山四路100號3樓,16:00
見鬼的戀愛季節,06/02,國賓影城@高雄大魯閣草衙道,高雄市前鎮區中山四路100號3樓,21:00
見鬼的戀愛季節,06/02,國賓影城@高雄義大世界,高雄市大樹區學城路一段12號3樓,21:20
見鬼的戀愛季節,06/03,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,14:20
見鬼的戀愛季節,06/03,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,21:00
見鬼的戀愛季節,06/03,國賓影城@八德廣豐新天地,桃園市八德區介壽路一段728號,16:30
見鬼的戀愛季節,06/03,國賓影城@台北長春廣場,台北市中山區長春路176號,13:50
見鬼的戀愛季節,06/03,國賓影城@台南國賓廣場,台南市中華東路一段66號,19:30
見鬼的戀愛季節,06/03,國賓影城@台南國賓廣場,台南市中華東路一段66號,21:50
見鬼的戀愛季節,06/03,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F,16:30
