1/2的魔法,國賓大戲院,台北市成都路88號
1/2的魔法,國賓大戲院,台北市成都路88號,2廳
1/2的魔法,國賓大戲院,台北市成都路88號,3廳
1/2的魔法,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓
1/2的魔法,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,1廳
1/2的魔法,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,4廳
1/2的魔法,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,5廳
1/2的魔法,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,6廳
1/2的魔法,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,7廳
1/2的魔法,國賓影城@八德廣豐新天地,桃園市八德區介壽路一段728號
1/2的魔法,國賓影城@八德廣豐新天地,桃園市八德區介壽路一段728號,1廳
1/2的魔法,國賓影城@八德廣豐新天地,桃園市八德區介壽路一段728號,2廳
1/2的魔法,國賓影城@八德廣豐新天地,桃園市八德區介壽路一段728號,7廳
1/2的魔法,國賓影城@八德廣豐新天地,桃園市八德區介壽路一段728號,8廳
1/2的魔法,國賓影城@台北微風廣場,台北市復興南路一段39號7樓
1/2的魔法,國賓影城@台北微風廣場,台北市復興南路一段39號7樓,3廳
1/2的魔法,國賓影城@台北微風廣場,台北市復興南路一段39號7樓,5廳
1/2的魔法,國賓影城@台北長春廣場,台北市中山區長春路176號
1/2的魔法,國賓影城@台北長春廣場,台北市中山區長春路176號,13廳
1/2的魔法,國賓影城@台北長春廣場,台北市中山區長春路176號,6廳
1/2的魔法,國賓影城@台北長春廣場,台北市中山區長春路176號,8廳
1/2的魔法,國賓影城@台北長春廣場,台北市中山區長春路176號,B廳
1/2的魔法,國賓影城@台南國賓廣場,台南市中華東路一段66號
1/2的魔法,國賓影城@台南國賓廣場,台南市中華東路一段66號,D廳
1/2的魔法,國賓影城@台南國賓廣場,台南市中華東路一段66號,E廳
1/2的魔法,國賓影城@屏東環球購物中心,屏東市仁愛路90號6樓
1/2的魔法,國賓影城@屏東環球購物中心,屏東市仁愛路90號6樓,1廳
1/2的魔法,國賓影城@屏東環球購物中心,屏東市仁愛路90號6樓,4廳
1/2的魔法,國賓影城@屏東環球購物中心,屏東市仁愛路90號6樓,6廳
1/2的魔法,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓
1/2的魔法,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓,1廳
1/2的魔法,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓,2廳
1/2的魔法,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓,5廳
1/2的魔法,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓,8廳
1/2的魔法,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F
1/2的魔法,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F,3廳
1/2的魔法,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F,4廳
1/2的魔法,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F,5廳
1/2的魔法,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F,6廳
1/2的魔法,國賓影城@淡水禮萊廣場,新北市淡水區中正路一段2號
1/2的魔法,國賓影城@淡水禮萊廣場,新北市淡水區中正路一段2號,4廳
1/2的魔法,國賓影城@淡水禮萊廣場,新北市淡水區中正路一段2號,5廳
1/2的魔法,國賓影城@淡水禮萊廣場,新北市淡水區中正路一段2號,6廳
1/2的魔法,國賓影城@淡水禮萊廣場,新北市淡水區中正路一段2號,8廳
1/2的魔法,國賓影城@金門昇恆昌金湖廣場,金門縣金湖鎮太湖路二段198號6樓
1/2的魔法,國賓影城@金門昇恆昌金湖廣場,金門縣金湖鎮太湖路二段198號6樓,2廳
1/2的魔法,國賓影城@金門昇恆昌金湖廣場,金門縣金湖鎮太湖路二段198號6樓,5廳
1/2的魔法,國賓影城@高雄大魯閣草衙道,高雄市前鎮區中山四路100號3樓
1/2的魔法,國賓影城@高雄大魯閣草衙道,高雄市前鎮區中山四路100號3樓,5廳
1/2的魔法,國賓影城@高雄大魯閣草衙道,高雄市前鎮區中山四路100號3樓,8廳
1/2的魔法,國賓影城@高雄大魯閣草衙道,高雄市前鎮區中山四路100號3樓,9廳
1/2的魔法,國賓影城@高雄義大世界,高雄市大樹區學城路一段12號3樓
1/2的魔法,國賓影城@高雄義大世界,高雄市大樹區學城路一段12號3樓,1廳
1/2的魔法,國賓影城@高雄義大世界,高雄市大樹區學城路一段12號3樓,2廳
1/2的魔法,國賓影城@高雄義大世界,高雄市大樹區學城路一段12號3樓,4廳
1/2的魔法,國賓影城@高雄義大世界,高雄市大樹區學城路一段12號3樓,5廳
72小時前哨救援,國賓大戲院,台北市成都路88號
72小時前哨救援,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓
72小時前哨救援,國賓影城@八德廣豐新天地,桃園市八德區介壽路一段728號
72小時前哨救援,國賓影城@台北微風廣場,台北市復興南路一段39號7樓
72小時前哨救援,國賓影城@台北長春廣場,台北市中山區長春路176號
72小時前哨救援,國賓影城@台南國賓廣場,台南市中華東路一段66號
72小時前哨救援,國賓影城@屏東環球購物中心,屏東市仁愛路90號6樓
72小時前哨救援,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓
72小時前哨救援,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F
72小時前哨救援,國賓影城@淡水禮萊廣場,新北市淡水區中正路一段2號
72小時前哨救援,國賓影城@金門昇恆昌金湖廣場,金門縣金湖鎮太湖路二段198號6樓
72小時前哨救援,國賓影城@高雄大魯閣草衙道,高雄市前鎮區中山四路100號3樓
72小時前哨救援,國賓影城@高雄義大世界,高雄市大樹區學城路一段12號3樓
你的鳥兒會唱歌,國賓影城@台北長春廣場,台北市中山區長春路176號,12廳
北非諜影,國賓大戲院,台北市成都路88號
北非諜影,國賓大戲院,台北市成都路88號,1廳
北非諜影,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓
北非諜影,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,5廳
北非諜影,國賓影城@八德廣豐新天地,桃園市八德區介壽路一段728號
北非諜影,國賓影城@八德廣豐新天地,桃園市八德區介壽路一段728號,8廳
北非諜影,國賓影城@台北微風廣場,台北市復興南路一段39號7樓
北非諜影,國賓影城@台北微風廣場,台北市復興南路一段39號7樓,5廳
北非諜影,國賓影城@台北長春廣場,台北市中山區長春路176號
北非諜影,國賓影城@台北長春廣場,台北市中山區長春路176號,4廳
北非諜影,國賓影城@台南國賓廣場,台南市中華東路一段66號
北非諜影,國賓影城@台南國賓廣場,台南市中華東路一段66號,B廳
北非諜影,國賓影城@屏東環球購物中心,屏東市仁愛路90號6樓
北非諜影,國賓影城@屏東環球購物中心,屏東市仁愛路90號6樓,1廳
北非諜影,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓
北非諜影,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓,3廳
北非諜影,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F
北非諜影,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F,3廳
北非諜影,國賓影城@淡水禮萊廣場,新北市淡水區中正路一段2號
北非諜影,國賓影城@淡水禮萊廣場,新北市淡水區中正路一段2號,7廳
北非諜影,國賓影城@高雄大魯閣草衙道,高雄市前鎮區中山四路100號3樓
北非諜影,國賓影城@高雄大魯閣草衙道,高雄市前鎮區中山四路100號3樓,3廳
北非諜影,國賓影城@高雄義大世界,高雄市大樹區學城路一段12號3樓
北非諜影,國賓影城@高雄義大世界,高雄市大樹區學城路一段12號3樓,1廳
吞噬,國賓影城@台北長春廣場,台北市中山區長春路176號,11廳
壞教育,國賓影城@台北微風廣場,台北市復興南路一段39號7樓,3廳
壞教育,國賓影城@台北微風廣場,台北市復興南路一段39號7樓,6廳
壞教育,國賓影城@台北長春廣場,台北市中山區長春路176號,10廳
壞教育,國賓影城@台北長春廣場,台北市中山區長春路176號,12廳
壞教育,國賓影城@台南國賓廣場,台南市中華東路一段66號,7廳
夜半歌聲（數位修復版）,國賓影城@台北長春廣場,台北市中山區長春路176號,11廳
大娛樂家..,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓
大娛樂家..,國賓影城@八德廣豐新天地,桃園市八德區介壽路一段728號
大娛樂家..,國賓影城@台北微風廣場,台北市復興南路一段39號7樓
大娛樂家..,國賓影城@台北長春廣場,台北市中山區長春路176號
大娛樂家..,國賓影城@台南國賓廣場,台南市中華東路一段66號
大娛樂家..,國賓影城@屏東環球購物中心,屏東市仁愛路90號6樓
大娛樂家..,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓
大娛樂家..,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F
大娛樂家..,國賓影城@淡水禮萊廣場,新北市淡水區中正路一段2號
大娛樂家..,國賓影城@高雄大魯閣草衙道,高雄市前鎮區中山四路100號3樓
大娛樂家..,國賓影城@高雄義大世界,高雄市大樹區學城路一段12號3樓
天后小助理,國賓大戲院,台北市成都路88號
天后小助理,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓
天后小助理,國賓影城@八德廣豐新天地,桃園市八德區介壽路一段728號
天后小助理,國賓影城@台北微風廣場,台北市復興南路一段39號7樓
天后小助理,國賓影城@台北長春廣場,台北市中山區長春路176號
天后小助理,國賓影城@台南國賓廣場,台南市中華東路一段66號
天后小助理,國賓影城@屏東環球購物中心,屏東市仁愛路90號6樓
天后小助理,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓
天后小助理,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F
天后小助理,國賓影城@淡水禮萊廣場,新北市淡水區中正路一段2號
天后小助理,國賓影城@金門昇恆昌金湖廣場,金門縣金湖鎮太湖路二段198號6樓
天后小助理,國賓影城@高雄大魯閣草衙道,高雄市前鎮區中山四路100號3樓
天后小助理,國賓影城@高雄義大世界,高雄市大樹區學城路一段12號3樓
奪魂索,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,5廳
奪魂索,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,6廳
奪魂索,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,7廳
奪魂索,國賓影城@八德廣豐新天地,桃園市八德區介壽路一段728號,5廳
奪魂索,國賓影城@八德廣豐新天地,桃園市八德區介壽路一段728號,6廳
奪魂索,國賓影城@台南國賓廣場,台南市中華東路一段66號,3廳
奪魂索,國賓影城@台南國賓廣場,台南市中華東路一段66號,C廳
奪魂索,國賓影城@屏東環球購物中心,屏東市仁愛路90號6樓,4廳
奪魂索,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓,1廳
奪魂索,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓,7廳
奪魂索,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F,1廳
奪魂索,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F,4廳
奪魂索,國賓影城@淡水禮萊廣場,新北市淡水區中正路一段2號,3廳
奪魂索,國賓影城@淡水禮萊廣場,新北市淡水區中正路一段2號,5廳
奪魂索,國賓影城@金門昇恆昌金湖廣場,金門縣金湖鎮太湖路二段198號6樓,2廳
奪魂索,國賓影城@金門昇恆昌金湖廣場,金門縣金湖鎮太湖路二段198號6樓,3廳
奪魂索,國賓影城@金門昇恆昌金湖廣場,金門縣金湖鎮太湖路二段198號6樓,5廳
奪魂索,國賓影城@金門昇恆昌金湖廣場,金門縣金湖鎮太湖路二段198號6樓,6廳
奪魂索,國賓影城@高雄大魯閣草衙道,高雄市前鎮區中山四路100號3樓,4廳
奪魂索,國賓影城@高雄大魯閣草衙道,高雄市前鎮區中山四路100號3樓,5廳
奪魂索,國賓影城@高雄大魯閣草衙道,高雄市前鎮區中山四路100號3樓,6廳
奪魂索,國賓影城@高雄義大世界,高雄市大樹區學城路一段12號3樓,1廳
奪魂索,國賓影城@高雄義大世界,高雄市大樹區學城路一段12號3樓,4廳
奪魂索,國賓影城@高雄義大世界,高雄市大樹區學城路一段12號3樓,5廳
奪魂索,國賓影城@高雄義大世界,高雄市大樹區學城路一段12號3樓,7廳
婚姻大崩壞,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓
婚姻大崩壞,國賓影城@八德廣豐新天地,桃園市八德區介壽路一段728號
婚姻大崩壞,國賓影城@台北微風廣場,台北市復興南路一段39號7樓
婚姻大崩壞,國賓影城@台北長春廣場,台北市中山區長春路176號
婚姻大崩壞,國賓影城@台南國賓廣場,台南市中華東路一段66號
婚姻大崩壞,國賓影城@屏東環球購物中心,屏東市仁愛路90號6樓
婚姻大崩壞,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓
婚姻大崩壞,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F
婚姻大崩壞,國賓影城@淡水禮萊廣場,新北市淡水區中正路一段2號
婚姻大崩壞,國賓影城@高雄大魯閣草衙道,高雄市前鎮區中山四路100號3樓
婚姻大崩壞,國賓影城@高雄義大世界,高雄市大樹區學城路一段12號3樓
少年PI的奇幻漂流.,國賓大戲院,台北市成都路88號,1廳
少年PI的奇幻漂流.,國賓大戲院,台北市成都路88號,2廳
少年PI的奇幻漂流.,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,3廳
少年PI的奇幻漂流.,國賓影城@八德廣豐新天地,桃園市八德區介壽路一段728號,4廳
少年PI的奇幻漂流.,國賓影城@台北微風廣場,台北市復興南路一段39號7樓,4廳
少年PI的奇幻漂流.,國賓影城@台北微風廣場,台北市復興南路一段39號7樓,5廳
少年PI的奇幻漂流.,國賓影城@台北長春廣場,台北市中山區長春路176號,3廳
少年PI的奇幻漂流.,國賓影城@台北長春廣場,台北市中山區長春路176號,5廳
少年PI的奇幻漂流.,國賓影城@台南國賓廣場,台南市中華東路一段66號,2廳
少年PI的奇幻漂流.,國賓影城@台南國賓廣場,台南市中華東路一段66號,A廳
少年PI的奇幻漂流.,國賓影城@台南國賓廣場,台南市中華東路一段66號,B廳
少年PI的奇幻漂流.,國賓影城@台南國賓廣場,台南市中華東路一段66號,D廳
少年PI的奇幻漂流.,國賓影城@屏東環球購物中心,屏東市仁愛路90號6樓,2廳
少年PI的奇幻漂流.,國賓影城@屏東環球購物中心,屏東市仁愛路90號6樓,5廳
少年PI的奇幻漂流.,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓,4廳
少年PI的奇幻漂流.,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F,1廳
少年PI的奇幻漂流.,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F,5廳
少年PI的奇幻漂流.,國賓影城@淡水禮萊廣場,新北市淡水區中正路一段2號,3廳
少年PI的奇幻漂流.,國賓影城@淡水禮萊廣場,新北市淡水區中正路一段2號,7廳
少年PI的奇幻漂流.,國賓影城@金門昇恆昌金湖廣場,金門縣金湖鎮太湖路二段198號6樓,3廳
少年PI的奇幻漂流.,國賓影城@金門昇恆昌金湖廣場,金門縣金湖鎮太湖路二段198號6樓,5廳
少年PI的奇幻漂流.,國賓影城@高雄大魯閣草衙道,高雄市前鎮區中山四路100號3樓,2廳
少年PI的奇幻漂流.,國賓影城@高雄大魯閣草衙道,高雄市前鎮區中山四路100號3樓,6廳
少年PI的奇幻漂流.,國賓影城@高雄大魯閣草衙道,高雄市前鎮區中山四路100號3樓,9廳
少年PI的奇幻漂流.,國賓影城@高雄義大世界,高雄市大樹區學城路一段12號3樓,3廳
少年PI的奇幻漂流.,國賓影城@高雄義大世界,高雄市大樹區學城路一段12號3樓,4廳
少年PI的奇幻漂流.,國賓影城@高雄義大世界,高雄市大樹區學城路一段12號3樓,8廳
巴黎寂寞不打烊,國賓影城@台北長春廣場,台北市中山區長春路176號,3廳
巴黎寂寞不打烊,國賓影城@台北長春廣場,台北市中山區長春路176號,5廳
弒婚遊戲,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓
弒婚遊戲,國賓影城@八德廣豐新天地,桃園市八德區介壽路一段728號
弒婚遊戲,國賓影城@台北微風廣場,台北市復興南路一段39號7樓
弒婚遊戲,國賓影城@台北長春廣場,台北市中山區長春路176號
弒婚遊戲,國賓影城@台南國賓廣場,台南市中華東路一段66號
弒婚遊戲,國賓影城@屏東環球購物中心,屏東市仁愛路90號6樓
弒婚遊戲,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓
弒婚遊戲,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F
弒婚遊戲,國賓影城@淡水禮萊廣場,新北市淡水區中正路一段2號
弒婚遊戲,國賓影城@金門昇恆昌金湖廣場,金門縣金湖鎮太湖路二段198號6樓
弒婚遊戲,國賓影城@高雄大魯閣草衙道,高雄市前鎮區中山四路100號3樓
弒婚遊戲,國賓影城@高雄義大世界,高雄市大樹區學城路一段12號3樓
影裏,國賓影城@台北長春廣場,台北市中山區長春路176號,6廳
彼得漢德克：我在森林，晚一點到,國賓影城@台北長春廣場,台北市中山區長春路176號
惡棍英雄：死侍.,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓
惡棍英雄：死侍.,國賓影城@八德廣豐新天地,桃園市八德區介壽路一段728號
惡棍英雄：死侍.,國賓影城@台北微風廣場,台北市復興南路一段39號7樓
惡棍英雄：死侍.,國賓影城@台北長春廣場,台北市中山區長春路176號
惡棍英雄：死侍.,國賓影城@台南國賓廣場,台南市中華東路一段66號
惡棍英雄：死侍.,國賓影城@屏東環球購物中心,屏東市仁愛路90號6樓
惡棍英雄：死侍.,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓
惡棍英雄：死侍.,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F
惡棍英雄：死侍.,國賓影城@淡水禮萊廣場,新北市淡水區中正路一段2號
惡棍英雄：死侍.,國賓影城@金門昇恆昌金湖廣場,金門縣金湖鎮太湖路二段198號6樓
惡棍英雄：死侍.,國賓影城@高雄大魯閣草衙道,高雄市前鎮區中山四路100號3樓
惡棍英雄：死侍.,國賓影城@高雄義大世界,高雄市大樹區學城路一段12號3樓
慾望街車,國賓大戲院,台北市成都路88號
慾望街車,國賓影城@台北微風廣場,台北市復興南路一段39號7樓
慾望街車,國賓影城@台北長春廣場,台北市中山區長春路176號
慾望街車,國賓影城@台南國賓廣場,台南市中華東路一段66號
戀戀琴聲,國賓影城@台北長春廣場,台北市中山區長春路176號
抽屍剝繭,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,6廳
抽屍剝繭,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,7廳
抽屍剝繭,國賓影城@八德廣豐新天地,桃園市八德區介壽路一段728號,6廳
抽屍剝繭,國賓影城@台北長春廣場,台北市中山區長春路176號,10廳
抽屍剝繭,國賓影城@台北長春廣場,台北市中山區長春路176號,3廳
抽屍剝繭,國賓影城@台南國賓廣場,台南市中華東路一段66號,6廳
抽屍剝繭,國賓影城@高雄大魯閣草衙道,高雄市前鎮區中山四路100號3樓,4廳
捕魔網,國賓影城@台北長春廣場,台北市中山區長春路176號
捕魔網,國賓影城@台南國賓廣場,台南市中華東路一段66號
捕魔網,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓
搭火車旅行好吃驚,國賓影城@台北長春廣場,台北市中山區長春路176號,11廳
明信片謀殺案,國賓大戲院,台北市成都路88號
明信片謀殺案,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓
明信片謀殺案,國賓影城@八德廣豐新天地,桃園市八德區介壽路一段728號
明信片謀殺案,國賓影城@台北微風廣場,台北市復興南路一段39號7樓
明信片謀殺案,國賓影城@台北長春廣場,台北市中山區長春路176號
明信片謀殺案,國賓影城@台南國賓廣場,台南市中華東路一段66號
明信片謀殺案,國賓影城@屏東環球購物中心,屏東市仁愛路90號6樓
明信片謀殺案,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓
明信片謀殺案,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F
明信片謀殺案,國賓影城@淡水禮萊廣場,新北市淡水區中正路一段2號
明信片謀殺案,國賓影城@金門昇恆昌金湖廣場,金門縣金湖鎮太湖路二段198號6樓
明信片謀殺案,國賓影城@高雄大魯閣草衙道,高雄市前鎮區中山四路100號3樓
明信片謀殺案,國賓影城@高雄義大世界,高雄市大樹區學城路一段12號3樓
普立茲記者,國賓影城@台北長春廣場,台北市中山區長春路176號
最瘋狂的旅程,國賓影城@台北長春廣場,台北市中山區長春路176號
末代皇帝（數位修復版）,國賓影城@台北微風廣場,台北市復興南路一段39號7樓
末代皇帝（數位修復版）,國賓影城@台北微風廣場,台北市復興南路一段39號7樓,3廳
末代皇帝（數位修復版）,國賓影城@台北微風廣場,台北市復興南路一段39號7樓,6廳
末代皇帝（數位修復版）,國賓影城@台北長春廣場,台北市中山區長春路176號
末代皇帝（數位修復版）,國賓影城@台北長春廣場,台北市中山區長春路176號,2廳
末代皇帝（數位修復版）,國賓影城@台北長春廣場,台北市中山區長春路176號,4廳
末代皇帝（數位修復版）,國賓影城@台北長春廣場,台北市中山區長春路176號,9廳
永不放棄：詹姆斯艾利森,國賓影城@台北長春廣場,台北市中山區長春路176號,12廳
永不放棄：詹姆斯艾利森,國賓影城@台北長春廣場,台北市中山區長春路176號,3廳
波希米亞狂想曲..,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓
波希米亞狂想曲..,國賓影城@八德廣豐新天地,桃園市八德區介壽路一段728號
波希米亞狂想曲..,國賓影城@台北微風廣場,台北市復興南路一段39號7樓
波希米亞狂想曲..,國賓影城@台北長春廣場,台北市中山區長春路176號
波希米亞狂想曲..,國賓影城@台南國賓廣場,台南市中華東路一段66號
波希米亞狂想曲..,國賓影城@屏東環球購物中心,屏東市仁愛路90號6樓
波希米亞狂想曲..,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓
波希米亞狂想曲..,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F
波希米亞狂想曲..,國賓影城@淡水禮萊廣場,新北市淡水區中正路一段2號
波希米亞狂想曲..,國賓影城@高雄大魯閣草衙道,高雄市前鎮區中山四路100號3樓
波希米亞狂想曲..,國賓影城@高雄義大世界,高雄市大樹區學城路一段12號3樓
海邊走走,國賓影城@台北長春廣場,台北市中山區長春路176號,10廳
海邊走走,國賓影城@台北長春廣場,台北市中山區長春路176號,13廳
海邊走走,國賓影城@台北長春廣場,台北市中山區長春路176號,3廳
海邊走走,國賓影城@台北長春廣場,台北市中山區長春路176號,6廳
深海擴散,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓
深海擴散,國賓影城@八德廣豐新天地,桃園市八德區介壽路一段728號
深海擴散,國賓影城@台北微風廣場,台北市復興南路一段39號7樓
深海擴散,國賓影城@台北長春廣場,台北市中山區長春路176號
深海擴散,國賓影城@台南國賓廣場,台南市中華東路一段66號
深海擴散,國賓影城@屏東環球購物中心,屏東市仁愛路90號6樓
深海擴散,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓
深海擴散,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F
深海擴散,國賓影城@淡水禮萊廣場,新北市淡水區中正路一段2號
深海擴散,國賓影城@金門昇恆昌金湖廣場,金門縣金湖鎮太湖路二段198號6樓
深海擴散,國賓影城@高雄大魯閣草衙道,高雄市前鎮區中山四路100號3樓
